(9, 4, 0, -1, -1),left,-6.370044182306058
(8, 4, 0, -1, -1),right,-6.0504342124154435
(9, 4, 0, -1, -1),stay,-6.450067481071235
(9, 4, 0, -1, -1),right,-6.390475975693201
(10, 4, 0, -1, -1),up,-8.034635977931776
(10, 3, 0, -1, -1),up,-7.755546703528746
(10, 2, 0, -1, -1),left,-8.562496732201625
(9, 2, 0, -1, -1),down,-6.030306157641093
(9, 3, 0, -1, -1),stay,-6.654596486937061
(9, 3, 0, -1, -1),right,-6.532397286136823
(10, 3, 0, -1, -1),stay,-7.899768481803735
(10, 3, 0, -1, -1),down,-7.86743219437021
(10, 4, 0, -1, -1),left,-8.743312819008956
(9, 4, 0, -1, -1),down,-6.403592687493626
(9, 5, 0, -1, -1),down,-8.829004891685335
(9, 6, 0, -1, -1),up,-12.112516681018707
(9, 5, 0, -1, -1),right,-8.702646008040059
(10, 5, 0, -1, -1),down,-10.66282800054374
(10, 6, 0, -1, -1),left,-12.883226922192284
(9, 6, 0, -1, -1),right,-12.278761165899695
(10, 6, 0, -1, -1),stay,-13.459201457061505
(10, 6, 0, -1, -1),up,-12.52537240747123
(10, 5, 0, -1, -1),left,-10.65703306588799
(9, 5, 0, -1, -1),stay,-8.609911102577907
(9, 5, 0, -1, -1),left,-8.655407516876432
(9, 6, 0, -1, -1),down,-12.320871135772101
(9, 7, 0, -1, -1),right,-12.09014390710391
(10, 7, 0, -1, -1),down,-12.437290461720911
(10, 8, 0, -1, -1),right,-12.57168701650707
(11, 8, 0, -1, -1),left,-12.785654860461896
(10, 8, 0, -1, -1),down,-12.442712989149115
(10, 9, 0, -1, -1),down,-12.902164742179593
(10, 9, 0, -1, -1),left,-13.00182879411451
(9, 9, 0, -1, -1),down,-13.460701218196936
(9, 9, 0, -1, -1),stay,-13.490109347160132
(9, 9, 0, -1, -1),left,-13.28059055324693
(8, 9, 0, -1, -1),left,-12.299096742938264
(7, 9, 0, -1, -1),down,-11.49580971558285
(9, 9, 0, -1, -1),up,-13.268687802178949
(9, 8, 0, -1, -1),left,-12.301973413819946
(8, 8, 0, -1, -1),up,-11.238529070248497
(8, 7, 0, -1, -1),stay,-11.119854390498014
(12, 6, 0, -1, -1),left,-12.806294040421728
(11, 6, 0, -1, -1),right,-13.288622048343091
(12, 6, 0, -1, -1),right,-13.136295009483721
(13, 6, 0, -1, -1),up,-12.831529013410483
(13, 5, 0, -1, -1),right,-11.919920852320029
(14, 4, 0, -1, 0),up,-9.169092926104778
(14, 3, 0, -1, 1),right,-14.1775995426751
(14, 3, 0, -1, 1),left,-13.938219319598343
(13, 3, 0, -1, 1),down,-13.362399222210891
(13, 4, 0, -1, 0),right,-9.423078555489562
(14, 4, 0, -1, 0),stay,-9.189385923291008
(13, 4, 0, -1, 0),down,-9.430185789518273
(13, 4, 0, -1, 0),stay,-9.414374452685891
(11, 5, 0, -1, -1),up,-10.262324450202172
(11, 4, 0, -1, 0),right,-8.71468233918595
(12, 4, 0, -1, 0),left,-9.123565742790623
(11, 4, 0, -1, 0),left,-8.710157145720677
(10, 4, 0, -1, 0),left,-8.423392511116546
(9, 4, 0, -1, 0),stay,-6.6993638636779025
(9, 4, 0, -1, 0),down,-6.656447696568722
(9, 4, 0, -1, 0),left,-6.556745195013967
(8, 4, 0, -1, 0),right,-5.798231955022292
(10, 5, 0, -1, -1),up,-10.338719239115619
(10, 4, 0, -1, 0),stay,-8.481068392725152
(10, 4, 0, -1, 0),right,-8.320719036779513
(11, 4, 0, -1, 0),down,-8.844841551312959
(11, 7, 0, -1, -1),down,-12.774986316190567
(11, 8, 0, -1, -1),stay,-12.80042968200435
(10, 5, 0, -1, -1),stay,-11.561219452573875
(10, 5, 0, -1, -1),right,-10.535125227642505
(12, 6, 0, -1, -1),stay,-12.725926504216599
(13, 6, 0, -1, -1),right,-12.84836004647008
(14, 6, 0, -1, -1),left,-13.243622480203609
(13, 6, 0, -1, -1),stay,-13.084132175023305
(13, 6, 0, -1, -1),down,-13.011251582253212
(13, 7, 0, -1, -1),up,-12.609285124686899
(11, 5, 0, -1, -1),left,-10.239104721659134
(10, 4, 0, -1, 0),down,-8.42042096468917
(12, 4, 0, -1, 0),stay,-9.049385305956534
(12, 4, 0, -1, 0),down,-9.453485203701657
(14, 4, 0, -1, 0),left,-9.294056238498587
(13, 4, 0, -1, 0),left,-9.29029601450852
(12, 4, 0, -1, 0),right,-9.128126500759112
(13, 4, 0, -1, 0),up,-9.380301351326423
(13, 3, 0, -1, 1),left,-13.377733999396906
(12, 3, 0, -1, 1),up,-13.419827370112595
(12, 2, 0, -1, 1),left,-12.928275888025578
(11, 2, 0, -1, 1),up,-12.344006822468815
(11, 1, 0, -1, 1),up,-12.830593663166663
(11, 0, 0, -1, 1),down,-13.122971429150263
(11, 1, 0, -1, 1),down,-12.680144371060386
(11, 1, 0, -1, 1),right,-12.79564103830704
(12, 1, 0, -1, 1),left,-13.183279001890458
(11, 1, 0, -1, 1),left,-12.893111977378378
(10, 1, 0, -1, 1),stay,-13.135878247139226
(10, 1, 0, -1, 1),left,-12.903025602783242
(9, 1, 0, -1, 1),stay,-12.975672734599732
(9, 1, 0, -1, 1),right,-13.317107785287607
(10, 1, 0, -1, 1),right,-12.885494495799605
(11, 1, 0, -1, 1),stay,-12.745829980349509
(11, 0, 0, -1, 1),stay,-12.795446310726621
(11, 0, 0, -1, 1),up,-12.861886606082773
(11, 0, 0, -1, 1),right,-13.815220355681669
(12, 0, 0, -1, 1),down,-12.447732643009914
(12, 1, 0, -1, 1),up,-14.087530179911784
(12, 0, 0, -1, 1),right,-13.400342559816925
(13, 0, 0, -1, 1),up,-11.987401828415573
(13, 0, 0, -1, 1),stay,-12.05957096460719
(13, 0, 0, -1, 1),left,-12.240195439770767
(12, 0, 0, -1, 1),stay,-12.571131234863143
(12, 0, 0, -1, 1),left,-12.91522646478953
(11, 0, 0, -1, 1),left,-12.97345518584145
(10, 0, 0, -1, 1),left,-14.643135725158302
(9, 0, 0, -1, 1),up,-12.619843133908581
(9, 0, 0, -1, 1),down,-12.601461054505892
(9, 1, 0, -1, 1),up,-12.738993024959251
(9, 0, 0, -1, 1),right,-12.549731410675214
(10, 0, 0, -1, 1),down,-13.856834198365524
(11, 2, 0, -1, 1),down,-12.288827428475514
(11, 3, 0, -1, 1),up,-12.829387259300498
(11, 2, 0, -1, 1),stay,-12.213113016494146
(11, 2, 0, -1, 1),left,-12.353735331048357
(10, 2, 0, -1, 1),stay,-13.003353438073347
(10, 2, 0, -1, 1),left,-12.900830726088705
(9, 2, 0, -1, 1),left,-11.983686836421919
(8, 2, 0, -1, 1),right,-11.771606762762861
(9, 2, 0, -1, 1),right,-12.096169713971543
(10, 2, 0, -1, 1),right,-12.925767100371246
(11, 2, 0, -1, 1),right,-12.384986771593416
(12, 2, 0, -1, 1),right,-12.921661956522343
(13, 2, 0, -1, 1),stay,-12.940453621261193
(13, 2, 0, -1, 1),down,-12.622419193167111
(13, 3, 0, -1, 1),right,-13.4489531216866
(14, 3, 0, -1, 1),down,-13.809362297682455
(14, 4, 0, -1, 0),down,-9.130571244755572
(14, 6, 0, -1, -1),down,-12.712599904448718
(13, 7, 0, -1, -1),stay,-13.219975177578448
(13, 7, 0, -1, -1),left,-12.823381145826094
(11, 8, 0, -1, -1),down,-12.65318625180422
(10, 8, 0, -1, -1),up,-13.502463400737136
(10, 7, 0, -1, -1),right,-11.80706215235277
(11, 4, 0, -1, 0),up,-8.837234740669265
(11, 3, 0, -1, 1),stay,-13.018944430486997
(11, 3, 0, -1, 1),left,-12.744096962193721
(10, 3, 0, -1, 1),left,-12.667138612278793
(9, 3, 0, -1, 1),stay,-12.53192270980254
(9, 3, 0, -1, 1),right,-12.381222603677818
(9, 3, 0, -1, 1),up,-12.39201508368525
(9, 2, 0, -1, 1),down,-12.112404792212034
(9, 3, 0, -1, 1),left,-12.432072542574748
(8, 3, 0, -1, 1),right,-12.10350457872284
(8, 3, 0, -1, 1),left,-12.290144193032273
(7, 3, 0, -1, 1),right,-10.943229759631878
(7, 3, 0, -1, 1),up,-11.042858586206577
(7, 2, 0, -1, 1),left,-11.663166664885587
(6, 2, 0, -1, 1),left,-11.74277981361762
(5, 2, 0, -1, 1),stay,-11.872175656513198
(5, 2, 0, -1, 1),right,-11.73236674952986
(6, 2, 0, -1, 1),right,-11.776170763888171
(7, 2, 0, -1, 1),down,-11.98066232728259
(7, 3, 0, -1, 1),stay,-11.106990836501593
(7, 3, 0, -1, 1),left,-10.843770506119707
(6, 3, 0, -1, 1),left,-11.430785796994163
(5, 3, 0, -1, 1),left,-10.746751555002776
(4, 3, 0, -1, 1),up,-8.596932464693793
(4, 2, 0, -1, 1),down,-9.530229424821353
(4, 3, 0, -1, 1),stay,-8.751754327234806
(4, 3, 0, -1, 1),right,-8.693001534474911
(5, 3, 0, -1, 1),stay,-10.968486554085349
(4, 3, 0, -1, 1),down,-8.65704271974966
(4, 4, 0, -1, 0),up,-4.1996736567665245
(4, 3, 0, -1, 1),left,-8.64590712207571
(3, 3, 0, -1, 1),right,-8.46835684036191
(5, 3, 0, -1, 1),down,-10.73607896740981
(5, 4, 0, -1, 0),up,-4.377180927429434
(5, 4, 0, -1, 0),down,-4.333354035791407
(5, 5, 0, -1, -1),up,-6.31302897299572
(5, 4, 0, -1, 0),stay,-4.375311627784564
(5, 4, 0, -1, 0),left,-4.400572087208461
(4, 4, 0, -1, 0),left,-4.203136333479286
(3, 4, 0, -1, 0),right,-3.3117534516438036
(4, 4, 0, -1, 0),stay,-4.261441698874663
(4, 4, 0, -1, 0),right,-4.212355384811905
(5, 4, 0, -1, 0),right,-4.380985292468227
(6, 4, 0, -1, 0),stay,-6.579588602164347
(6, 4, 0, -1, 0),up,-5.1678010744860625
(6, 3, 0, -1, 1),stay,-11.537545248375997
(8, 8, 0, -1, -1),right,-11.40604201171187
(9, 8, 0, -1, -1),right,-11.771634627861047
(10, 8, 0, -1, -1),stay,-12.607104115429047
(9, 8, 0, -1, -1),stay,-12.031032686153237
(7, 8, 0, 0, -1),up,-7.6095356312833164
(7, 7, 0, 0, -1),right,-7.126619157002712
(7, 6, 0, 0, -1),right,-6.811885270982103
(8, 5, 0, -1, 0),up,-8.618334967552896
(8, 4, 0, -1, 1),up,-12.00383696676835
(7, 3, 0, 0, 1),right,-4.465448840089293
(10, 2, 0, -1, 1),down,-12.771682816589513
(10, 3, 0, -1, 1),right,-12.70952966176832
(11, 3, 0, -1, 1),right,-12.754057481309868
(12, 3, 0, -1, 1),right,-13.482881868966597
(14, 4, 0, -1, 1),left,-13.359474567968253
(13, 4, 0, -1, 1),left,-12.36111115717026
(12, 4, 0, -1, 1),stay,-12.59276109384623
(12, 4, 0, -1, 1),down,-13.456504358406363
(12, 5, 0, -1, 0),left,-11.171598183235135
(11, 5, 0, -1, 0),right,-10.85950316420146
(12, 5, 0, -1, 0),right,-10.852698725147011
(13, 5, 0, -1, 0),stay,-11.36662674211415
(13, 5, 0, -1, 0),right,-11.198918002472741
(14, 5, 0, -1, 0),left,-10.755572823131946
(13, 5, 0, -1, 0),left,-11.696391738070176
(13, 5, 0, -1, 0),up,-11.50984667871187
(13, 4, 0, -1, 1),right,-13.326390007435668
(14, 4, 0, -1, 1),up,-12.902141768057428
(13, 3, 0, -1, 1),stay,-13.41032532950977
(13, 3, 0, -1, 1),up,-13.34497926534072
(12, 2, 0, -1, 1),down,-13.967399475210001
(12, 3, 0, -1, 1),left,-13.486999986614435
(10, 3, 0, -1, 1),stay,-13.095743084469168
(10, 3, 0, -1, 1),up,-12.840825400767002
(10, 2, 0, -1, 1),up,-12.779272673141032
(10, 1, 0, -1, 1),up,-13.768587048909708
(10, 0, 0, -1, 1),stay,-13.701875192207831
(10, 0, 0, -1, 1),up,-13.75451520575175
(11, 3, 0, -1, 1),down,-13.667613643085271
(11, 4, 0, -1, 1),left,-13.212566300457036
(10, 4, 0, -1, 1),left,-12.569207652245742
(9, 4, 0, -1, 1),right,-12.421829397754848
(10, 4, 0, -1, 1),right,-12.599427745626425
(11, 4, 0, -1, 1),stay,-13.275337234736512
(11, 4, 0, -1, 1),up,-14.208241269964214
(11, 4, 0, -1, 1),down,-15.082479585271022
(11, 5, 0, -1, 0),up,-11.135876707930729
(11, 5, 0, -1, 0),stay,-11.08831809778647
(11, 5, 0, -1, 0),down,-10.821807280221119
(10, 9, 0, -1, -1),up,-12.85697196444691
(10, 8, 0, -1, -1),left,-12.501885809106046
(9, 8, 0, -1, -1),down,-11.857191663348567
(10, 5, 0, -1, 0),left,-10.977200279186295
(9, 5, 0, -1, 0),up,-9.589715204748327
(9, 4, 0, -1, 1),up,-12.543869995238927
(9, 3, 0, -1, 1),down,-12.426094430995999
(9, 4, 0, -1, 1),stay,-12.715253613104732
(9, 4, 0, -1, 1),left,-12.451899785950072
(8, 4, 0, -1, 1),down,-11.861098467029844
(8, 5, 0, -1, 0),right,-8.780010357666784
(9, 5, 0, -1, 0),left,-10.04533502798007
(8, 5, 0, -1, 0),stay,-8.793905841871904
(8, 5, 0, -1, 0),down,-8.69271680603935
(11, 5, 0, -1, 0),left,-10.856680617800937
(10, 5, 0, -1, 0),right,-10.657021774226468
(12, 5, 0, -1, 0),stay,-11.090416447692908
(13, 5, 0, -1, 0),down,-11.403748397887787
(13, 4, 0, -1, 1),down,-12.297680247780836
(12, 5, 0, -1, 0),down,-11.295305574828948
(12, 7, 0, -1, -1),up,-12.755941007651819
(14, 5, 0, -1, 0),right,-10.883994679269296
(14, 5, 0, -1, 0),stay,-11.356524965604187
(14, 5, 0, -1, 0),up,-11.332999917914893
(14, 5, 0, -1, 0),down,-11.21115318233085
(14, 9, 0, -1, -1),left,-13.2682976427299
(13, 9, 0, -1, -1),down,-12.95340721218164
(13, 9, 0, -1, -1),left,-12.786935946100353
(12, 9, 0, -1, -1),stay,-12.450607015747782
(11, 9, 0, -1, -1),down,-12.719532135918502
(7, 9, 0, 0, -1),right,-7.948916530070186
(11, 9, 0, -1, -1),right,-12.674976137994776
(12, 9, 0, -1, -1),up,-12.421737470037778
(12, 7, 0, -1, -1),stay,-12.511277454124244
(12, 9, 0, -1, -1),down,-12.437573319669507
(12, 9, 0, -1, -1),right,-12.396342985600233
(13, 9, 0, -1, -1),stay,-12.949065198322685
(13, 9, 0, -1, -1),right,-12.792736146728988
(12, 5, 0, -1, 0),up,-10.934265511222748
(12, 4, 0, -1, 1),up,-12.644801560498912
(12, 3, 0, -1, 1),stay,-13.64787767441344
(12, 3, 0, -1, 1),down,-14.458173766145801
(12, 4, 0, -1, 1),right,-13.705340510901262
(13, 2, 0, -1, 1),right,-12.790393358834029
(14, 2, 0, -1, 1),up,-13.317284180948878
(14, 1, 0, -1, 1),up,-11.659419276432493
(14, 0, 0, -1, 1),stay,-11.559710813733393
(14, 0, 0, -1, 1),down,-11.73287753661485
(14, 1, 0, -1, 1),down,-12.513610892228394
(14, 2, 0, -1, 1),stay,-12.871312811800744
(14, 2, 0, -1, 1),down,-12.88249182485344
(14, 3, 0, -1, 1),stay,-14.176852878290982
(14, 3, 0, -1, 1),up,-13.972570215646362
(14, 2, 0, -1, 1),left,-12.78001294004331
(13, 2, 0, -1, 1),up,-12.929685456048116
(13, 1, 0, -1, 1),down,-13.249228517732274
(13, 2, 0, -1, 1),left,-12.65250193193181
(12, 2, 0, -1, 1),up,-12.924164053251076
(10, 1, 0, -1, 1),down,-13.040929682777309
(9, 2, 0, -1, 1),stay,-13.012006419118961
(9, 5, 0, -1, 0),right,-10.563129600133404
(10, 5, 0, -1, 0),stay,-11.861107996523439
(8, 4, 0, -1, 1),stay,-12.22257054929135
(9, 5, 0, -1, 0),stay,-9.474967067307675
(10, 5, 0, -1, 0),up,-11.800757068634592
(11, 4, 0, -1, 1),right,-14.1215205304885
(12, 4, 0, -1, 1),left,-12.5018446122491
(10, 4, 0, -1, 1),up,-12.594617710798735
(8, 2, 0, -1, 1),left,-11.747099257749209
(7, 2, 0, -1, 1),up,-11.660392895873951
(7, 1, 0, -1, 1),left,-11.865903198820593
(6, 1, 0, -1, 1),left,-11.910902910303415
(5, 1, 0, -1, 1),left,-10.985626217777149
(4, 1, 0, 0, 1),left,-7.596043604191554
(3, 1, 0, 1, 1),left,-13.274650427680035
(2, 1, 0, 1, 1),stay,-13.895171860041803
(2, 1, 0, 1, 1),down,-13.146717689980278
(2, 2, 0, 1, 1),stay,-12.679757017497565
(2, 2, 0, 1, 1),right,-12.432489881664598
(3, 2, 0, 1, 1),right,-12.685526031764423
(4, 2, 0, 0, 1),up,-8.177206780350868
(4, 1, 0, 0, 1),up,-7.75297474073101
(4, 0, 0, 0, 1),left,-7.155524263126362
(3, 0, 0, 1, 1),left,-14.323355054807669
(2, 0, 0, 1, 1),left,-14.923473665963451
(1, 0, 0, 1, 1),up,-17.057813210941916
(1, 0, 0, 1, 1),right,-17.001001416437692
(2, 0, 0, 1, 1),up,-14.409831139058493
(2, 0, 0, 1, 1),stay,-14.36290078956929
(2, 0, 0, 1, 1),down,-15.012166116501177
(2, 1, 0, 1, 1),left,-13.02557057985669
(1, 1, 0, 1, 1),right,-14.428431982983948
(2, 1, 0, 1, 1),right,-13.132592309080128
